2019-08-26 12:40:25,534,259513935
2019-08-26 12:40:35,186,421343100
2019-08-26 12:41:05,186,772061157
2019-08-26 12:41:15,534,278164771
2019-08-26 12:44:09,534,567169277
2019-08-26 12:44:13,186,504748037
2019-08-26 12:44:28,534,535324400
2019-08-26 12:46:43,534,551099559
2019-08-26 12:47:48,534,801982676
2019-08-26 12:48:06,186,912731700
2019-08-26 12:49:00,186,674632608
2019-08-26 12:49:23,534,382855207
2019-08-26 12:49:33,534,186694760
2019-08-26 12:49:53,186,890902394
2019-08-26 12:49:59,186,382855207
2019-08-26 12:50:11,534,201374840
2019-08-26 12:50:45,534,948765261
2019-08-26 12:52:26,186,881369887
2019-08-26 12:53:00,186,152016145
2019-08-26 12:53:01,186,802153412
2019-08-26 12:53:46,534,489219295
2019-08-26 12:57:36,534,656052405
2019-08-26 12:59:09,186,419451748
2019-08-26 12:59:48,186,202046272
2019-08-26 13:01:14,186,182226131
2019-08-26 13:04:34,534,892034381
2019-08-26 13:05:13,534,175064252
2019-08-26 13:06:17,534,353814158
2019-08-26 13:07:11,186,199475172
2019-08-26 13:07:21,534,167778519
2019-08-26 13:08:08,186,554662685
2019-08-26 13:08:21,534,478107402
2019-08-26 13:09:24,186,259513935
2019-08-26 13:09:58,534,694801753
2019-08-26 13:10:35,534,961861725
2019-08-26 13:11:04,186,144684147
2019-08-26 13:12:19,186,752780836
2019-08-26 13:12:37,186,429712958
2019-08-26 13:12:38,186,802449004
2019-08-26 13:13:32,186,141664823
2019-08-26 13:18:01,186,794170935
2019-08-26 13:18:14,534,164257529
2019-08-26 13:19:48,534,650297992
2019-08-26 13:21:09,534,354932393
2019-08-26 13:21:09,186,478107402
2019-08-26 13:21:09,186,951967115
2019-08-26 13:21:23,186,164198600
2019-08-26 13:22:15,186,587124733
2019-08-26 13:22:36,186,496383445
2019-08-26 13:23:57,534,119354126
2019-08-26 13:25:59,186,961861725
2019-08-26 13:51:11,683,996384073
2019-08-26 13:53:10,683,219786388
2019-08-26 13:53:33,683,182226131
2019-08-26 13:54:55,683,647820176
2019-08-26 13:55:43,683,382855207
2019-08-26 13:55:43,683,905248931
2019-08-26 13:56:59,683,908365324
2019-08-26 13:57:58,683,918078329
2019-08-26 14:01:15,683,278164771
2019-08-26 14:01:16,683,752780836
2019-08-26 14:07:26,683,353814158
2019-08-26 14:15:59,683,914864453
2019-08-26 14:18:12,683,565628141
2019-08-26 14:20:31,683,772061157
2019-08-26 14:21:13,683,930201649
2019-08-26 14:22:10,683,629710461
2019-08-26 14:22:11,683,478545897
2019-08-26 14:23:39,683,802153412
2019-08-26 14:26:38,683,743702110
2019-08-26 14:27:04,683,421343100
2019-08-26 14:30:00,683,749464058
2019-08-26 14:30:53,683,948765261
2019-08-26 14:31:03,683,365572394
2019-08-26 14:31:05,683,175064252
2019-08-26 14:31:25,683,912731700
2019-08-26 14:32:57,683,101551069
2019-08-26 14:33:39,683,656052405
2019-08-26 16:11:56,998,444739037
2019-08-26 16:17:45,998,466535964
2019-08-26 16:20:55,998,201374840
2019-08-26 16:21:48,998,358416478
2019-08-26 16:21:49,998,743702110
2019-08-26 16:22:32,998,431834236
2019-08-26 16:24:08,998,635239645
2019-08-26 16:26:20,998,809427259
2019-08-26 16:26:26,998,182226131
2019-08-26 16:28:02,998,425914715
2019-08-26 16:28:38,998,443977531
2019-08-26 16:28:47,998,421343100
2019-08-26 16:29:23,998,727360494
2019-08-26 16:30:57,998,565628141
2019-08-26 16:33:22,998,594128770
2019-08-26 16:36:05,998,867542018
2019-08-26 16:36:56,998,491499096
2019-08-26 16:44:18,998,643686358
2019-08-26 16:47:29,998,890902394
2019-08-26 16:47:36,998,732923965
2019-08-26 16:47:37,998,996384073
2019-08-26 16:47:50,998,226551423
2019-08-26 16:48:35,998,323607534
2019-08-26 16:49:03,998,951967115
2019-08-26 16:50:04,998,540964468
2019-08-26 16:50:30,998,197204531
2019-08-26 16:51:45,998,138855031
2019-08-26 16:59:55,998,772061157
2019-08-27 09:36:45,255,141664823
2019-08-27 09:38:52,255,138855031
2019-08-27 09:39:19,255,144684147
2019-08-27 09:40:24,255,138100446
2019-08-27 09:42:07,255,782078555
2019-08-27 09:43:43,255,458297377
2019-08-27 09:43:51,255,613948325
2019-08-27 09:44:28,255,686662389
2019-08-27 09:46:51,255,930201649
2019-08-27 09:47:01,255,564967218
2019-08-27 09:48:06,255,857452349
2019-08-27 09:51:14,255,431454638
2019-08-27 09:52:28,255,879153589
2019-08-27 09:52:31,255,446283483
2019-08-27 10:03:50,255,353814158
2019-08-27 10:05:16,255,458631767
2019-08-27 10:08:27,255,429712958
2019-08-27 10:10:00,255,661845412
2019-08-27 10:13:34,255,545950036
2019-08-27 10:14:35,255,139972272
2019-08-27 10:15:06,255,635239645
2019-08-27 10:17:46,255,577851612
2019-08-27 10:19:20,255,186694760
2019-08-27 10:22:31,255,970352182
2019-08-27 10:27:37,255,164257529
2019-08-27 10:28:20,255,204352541
2019-08-27 10:29:00,255,155035865
2019-08-27 10:34:12,255,101551069
2019-08-27 10:38:17,255,802447147
2019-08-27 10:38:28,255,908365324
2019-08-27 10:42:59,255,489219295
2019-08-27 10:44:58,255,792653301
2019-08-27 10:45:11,255,296851784
2019-08-27 10:45:56,255,914864453
2019-08-27 10:48:32,255,417398186
2019-08-27 14:20:00,405,912852212
2019-08-27 14:20:14,644,358416478
2019-08-27 14:20:36,644,914864453
2019-08-27 14:22:00,644,458297377
2019-08-27 14:22:22,405,425914715
2019-08-27 14:23:06,644,504748037
2019-08-27 14:24:55,644,458631767
2019-08-27 14:27:44,405,577851612
2019-08-27 14:29:54,405,890902394
2019-08-27 14:32:32,405,847534348
2019-08-27 14:34:00,405,918078329
2019-08-27 14:35:31,644,854590474
2019-08-27 14:39:08,405,700783600
2019-08-27 14:39:25,405,951967115
2019-08-27 14:42:38,405,780026866
2019-08-27 14:43:29,405,366706112
2019-08-27 14:43:32,405,635239645
2019-08-27 14:44:01,405,458297377
2019-08-27 14:45:21,644,478545897
2019-08-27 14:46:54,644,877039436
2019-08-27 14:47:27,405,727360494
2019-08-27 14:47:49,644,354932393
2019-08-27 14:48:51,405,923362523
2019-08-27 14:50:09,644,551099559
2019-08-27 14:52:53,644,963709203
2019-08-27 14:56:05,644,564967218
2019-08-27 14:57:03,644,727360494
2019-08-27 14:57:24,405,139972272
2019-08-27 14:57:44,405,743702110
2019-08-27 14:59:26,644,385359851
2019-08-27 14:59:53,644,277072103
2019-08-27 15:00:50,644,326785042
2019-08-27 15:01:51,644,479837858
2019-08-27 15:02:57,644,948765261
2019-08-27 15:03:13,405,101551069
2019-08-27 15:05:01,405,749974309
2019-08-27 15:05:20,405,443977531
2019-08-27 15:09:34,405,186694760
2019-08-27 15:11:03,644,323607534
2019-08-27 15:13:23,405,545950036
2019-08-27 15:14:23,405,496383445
2019-08-27 15:20:14,644,532849654
2019-08-27 15:20:20,644,661845412
2019-08-27 15:20:45,644,708190903
2019-08-27 15:22:18,405,466535964
2019-08-27 15:25:55,644,444739037
2019-08-27 15:26:00,405,881369887
2019-08-27 15:27:57,644,674632608
2019-08-27 15:28:03,405,357862786
2019-08-27 15:30:09,405,429712958
2019-08-27 15:30:19,405,517275363
2019-08-27 15:30:28,644,697092811
2019-08-27 15:31:06,644,825133670
2019-08-27 15:32:35,644,138855031
2019-08-27 15:33:10,644,557165765
2019-08-27 15:55:00,784,749464058
2019-08-27 16:07:52,784,517275363
2019-08-27 16:08:59,784,996384073
2019-08-27 16:10:35,784,794170935
2019-08-27 16:11:02,784,732923965
2019-08-27 16:11:27,784,478545897
2019-08-27 16:15:20,784,450225058
2019-08-27 16:16:37,784,167778519
2019-08-27 16:19:34,784,928422047
2019-08-27 16:24:28,784,771127732
2019-08-27 16:24:58,784,326785042
2019-08-27 16:26:31,784,119016996
2019-08-27 16:30:48,784,782078555
2019-08-27 16:34:54,784,853012370
2019-08-27 16:37:07,784,277072103
2019-08-27 16:37:55,784,160473252
2019-08-27 16:38:23,784,446283483
2019-08-27 16:44:27,784,792653301
2019-08-27 16:49:45,784,202046272
2019-08-27 16:54:12,784,164257529
2019-08-27 16:55:51,784,489219295
2019-08-27 16:55:55,784,201374840
2019-08-27 16:56:09,784,564967218
2019-08-27 16:58:54,784,426733517
2019-08-27 17:03:35,784,802447147
2019-08-27 17:04:58,784,686662389
2019-08-27 17:06:27,784,514322919
2019-08-27 17:07:42,784,357862786
2019-08-27 17:08:56,784,139972272
2019-08-28 12:42:37,534,656052405
2019-08-28 12:46:51,186,202046272
2019-08-28 12:48:34,186,674632608
2019-08-28 12:48:48,186,772061157
2019-08-28 12:49:24,186,881369887
2019-08-28 12:49:54,186,259513935
2019-08-28 12:50:22,186,567169277
2019-08-28 12:53:57,534,801982676
2019-08-28 12:55:57,534,948765261
