2019-10-25 19:51:37,RT @aprilmartinez__: The one where we root for the Astros✨ #TakeItBack #astros #WorldSeries2019 https://t.co/72NiDKgJ9Z
2019-10-25 19:51:30,"RT @stoowii: In honor of the #Astros being in the World Series, here’s the video that put me on Megan @theestallion over 2 years ago. #Take…"
2019-10-25 19:50:27,From @cbrennansports: #Astros must pay a steeper price beyond firing assistant https://t.co/Ju4UEZ0tPz #MLB
2019-10-25 19:50:07,RT @PatDStat: Okay @Simone_Biles. #Astros https://t.co/YpwI3qj8TY
2019-10-25 19:50:02,The Houston #Astros fired assistant general manager Brandon Taubman on Thursday for directing inappropriate comment… https://t.co/gg8aJvfIm3
2019-10-25 19:49:57,"RT @stoowii: In honor of the #Astros being in the World Series, here’s the video that put me on Megan @theestallion over 2 years ago. #Take…"
2019-10-25 19:49:57,"⚾Who's your favorite player? 

#takeitback #houston #astros #worldseries2019 #htown https://t.co/8zlmU7vobU"
2019-10-25 19:49:56,@brianmctaggart Think OPPORTUNITY ! Astros are down 0-2 to #Nats. History is against the #Astros. That presents an… https://t.co/l8QAh8laag
2019-10-25 19:49:40,RT @BaseballGuys: #mlb ARTICLE - How to explain the homer increase from Jose Altuve #astros - https://t.co/VqpOpA4hmV @Jeff_Mans @FantasyGu…
2019-10-25 19:49:23,"As the #Nationals get set to take the #Astros to task for the 3rd time in the #WorldSeries, I think it’s important… https://t.co/rOxluNnyck"
2019-10-25 19:49:00,"Every little effort, action, and cause helps women be respected and closer to equality #FedupWomen #WomenLeadTheWay… https://t.co/99ChQ882D6"
2019-10-25 19:48:56,RT @RicknSugarLand: I don't think I have the stomach to watch the WS tonight y'all. I feel like if I watch them they will lose. I hope by n…
2019-10-25 19:48:46,RT @PatDStat: Okay @Simone_Biles. #Astros https://t.co/YpwI3qj8TY
2019-10-25 19:48:45,"RT @stoowii: In honor of the #Astros being in the World Series, here’s the video that put me on Megan @theestallion over 2 years ago. #Take…"
2019-10-25 19:48:39,RT @KPRC2AdamW: REMINDER: HUGE GIVEAWAY TODAY AT 4:50p—&gt; A trip for 2 to see #Astros #SpringTraining opener in late Feb. Trip includes 4 da…
2019-10-25 19:48:38,Getting rid of El Ojo #Astros #TakeItBack  https://t.co/F59D78Jd7g
2019-10-25 19:48:19,"RT @stoowii: In honor of the #Astros being in the World Series, here’s the video that put me on Megan @theestallion over 2 years ago. #Take…"
2019-10-25 19:48:15,"RT @Ken_Rosenthal: Tonight’s bow tie for Game 3 of the World Series, #Astros at #Nationals on FOX at 8 ET: Do it for Durrett (supporting wo…"
2019-10-25 19:48:15,"RT @stoowii: In honor of the #Astros being in the World Series, here’s the video that put me on Megan @theestallion over 2 years ago. #Take…"
2019-10-25 19:48:13,"RT @stoowii: In honor of the #Astros being in the World Series, here’s the video that put me on Megan @theestallion over 2 years ago. #Take…"
2019-10-25 19:47:48,"RT @stoowii: In honor of the #Astros being in the World Series, here’s the video that put me on Megan @theestallion over 2 years ago. #Take…"
2019-10-25 19:47:48,"In 2 starts in the ALCS, #Astros Zack Greinke was very  effective early. 1 run allowed thru 5 IP. 1 run thru 4 1/3.… https://t.co/tR5P0vNflb"
2019-10-25 19:47:41,"RT @stoowii: In honor of the #Astros being in the World Series, here’s the video that put me on Megan @theestallion over 2 years ago. #Take…"
2019-10-25 19:46:52,RT @PatDStat: Okay @Simone_Biles. #Astros https://t.co/YpwI3qj8TY
2019-10-25 19:45:51,"RT @stoowii: In honor of the #Astros being in the World Series, here’s the video that put me on Megan @theestallion over 2 years ago. #Take…"
2019-10-25 19:45:41,"@MetalMom206 @acevonjohnson Cool. We can hopefully do this!!
#HoustonStrong #Astros #Family"
2019-10-25 19:45:00,@blummer27 Astros are down 0-2 to #Nats. History is against the #Astros. That presents an OPPORTUNITY to MAKE HISTO… https://t.co/T0fKi8l0cl
2019-10-25 19:44:29,Astros are down 0-2 to #Nats. History is against the #Astros. That presents an OPPORTUNITY to MAKE HISTORY. A COMEB… https://t.co/Q993qReqSU
2019-10-25 19:44:26,"RT @stoowii: In honor of the #Astros being in the World Series, here’s the video that put me on Megan @theestallion over 2 years ago. #Take…"
2019-10-25 19:44:22,RT @habshype: #MLB SHOP &gt;&gt; https://t.co/1tjm10J0mj &lt;&lt; #mlbpostseason #Postseason #TakeItBack #StayHungry #HOUvsWAS #HoustonAstros #Astros #…
2019-10-25 19:44:17,"RT @stoowii: In honor of the #Astros being in the World Series, here’s the video that put me on Megan @theestallion over 2 years ago. #Take…"
2019-10-25 19:44:05,RT @DCSportsTrump1: Can you believe Houston Astros GM Jeff Luhnow (an overpaid disgrace) BLEW IT so badly firing the juvenile pig Brandon T…
2019-10-25 19:43:44,"RT @stoowii: In honor of the #Astros being in the World Series, here’s the video that put me on Megan @theestallion over 2 years ago. #Take…"
2019-10-25 19:43:44,RT @blummer27: Here ya go #Astros fans; 1 last time for #McCannonball https://t.co/iOrANRfSRk
2019-10-25 19:43:40,"RT @stoowii: In honor of the #Astros being in the World Series, here’s the video that put me on Megan @theestallion over 2 years ago. #Take…"
2019-10-25 19:43:23,#MLB SHOP &gt;&gt; https://t.co/1tjm10J0mj &lt;&lt; #mlbpostseason #Postseason #TakeItBack #StayHungry #HOUvsWAS #HoustonAstros… https://t.co/jS7dflfJEl
2019-10-25 19:43:23,"RT @stoowii: In honor of the #Astros being in the World Series, here’s the video that put me on Megan @theestallion over 2 years ago. #Take…"
2019-10-25 19:43:21,"An unbelievable read about what I referenced with the #Astros last night 

(CC: @BrysonAppel) https://t.co/kRznND8ppV"
